Date,Time,Frozen,Rapunzel,PeterPan,Tinker,Soarin,ToT,ToyStory,Indy,Raging,Center,Steamer_Med,Gondola,Fortress,TurtleTalk,BigCity,Steamer_Am,Railway_Am,Nemo,Aquatopia,Railway_PD,Steamer_Lost,MagicLamp,Jasmine,Sindbad,Caravan,Mermaid_Theater,Ariel_Play,FlyingFish,Scuttle,Jellyfish,Blowfish,Whirlpool,20000Leagues
20250507,13:45,200,100,80,60,100,70,80,CLOSED,70,80,15,10,5,15,10,5,25,50,-,20,5,30,CLOSED,5,10,CLOSED,-,25,20,15,30,15,40
20250507,14:15,180,100,80,60,100,60,90,CLOSED,70,80,20,25,5,20,10,5,20,50,-,20,25,15,CLOSED,10,5,CLOSED,-,30,20,20,25,20,40
20250507,14:45,200,80,70,70,120,50,100,CLOSED,70,80,-,-,5,30,10,-,25,50,-,25,-,30,CLOSED,10,10,CLOSED,-,25,20,20,30,25,20
20250507,15:15,200,120,90,60,120,60,90,CLOSED,70,80,-,-,20,30,10,-,20,50,-,30,-,30,CLOSED,10,5,CLOSED,-,30,20,20,30,20,30
20250507,15:45,160,120,80,70,120,50,90,CLOSED,70,80,-,-,15,20,10,-,20,30,30,25,-,15,CLOSED,5,10,CLOSED,-,-,20,10,30,20,30
20250507,16:15,160,90,90,60,100,60,100,CLOSED,70,90,15,20,5,30,10,5,20,50,30,20,25,15,CLOSED,5,10,CLOSED,-,-,25,20,30,25,30
20250507,16:45,160,120,70,60,100,40,100,CLOSED,80,90,15,35,10,30,10,10,25,50,30,25,20,15,CLOSED,5,5,CLOSED,-,40,20,15,30,20,20
20250507,17:15,160,100,70,50,100,40,100,CLOSED,60,70,20,25,5,15,-,10,20,30,30,15,-,15,CLOSED,5,5,CLOSED,-,25,15,5,20,5,20
20250507,17:45,160,100,70,50,100,50,90,CLOSED,50,80,-,-,5,20,-,-,25,40,25,30,-,30,CLOSED,5,5,CLOSED,-,15,5,10,25,20,20
20250507,18:15,180,100,60,50,100,50,70,CLOSED,60,80,-,-,-,20,-,-,25,30,20,25,-,15,CLOSED,5,5,CLOSED,-,20,10,10,20,15,25
20250507,18:45,180,80,50,50,90,25,60,CLOSED,50,50,-,-,-,15,-,-,15,40,-,25,-,15,CLOSED,5,5,CLOSED,-,20,15,10,20,10,25
20250507,19:15,-,80,50,40,90,30,70,CLOSED,40,50,-,-,-,20,-,-,15,15,-,15,-,15,CLOSED,5,5,CLOSED,-,10,10,5,15,10,5
20250507,19:45,-,70,25,50,-,30,50,CLOSED,40,40,-,-,-,20,-,-,5,15,5,15,-,15,CLOSED,5,5,CLOSED,-,5,10,5,5,5,5
20250507,20:15,-,60,30,40,-,40,70,CLOSED,40,50,-,-,-,15,-,-,15,15,15,20,-,15,CLOSED,5,5,CLOSED,-,10,10,5,5,5,5
20250507,20:45,-,-,30,-,-,30,-,CLOSED,-,40,5,25,-,15,-,-,5,15,20,10,5,-,CLOSED,5,5,CLOSED,-,15,5,5,5,5,5
20250507,21:15,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250507,21:45,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250508,07:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250508,07:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250508,08:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250508,08:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250508,09:15,CLOSED,25,5,20,50,10,20,CLOSED,5,5,5,5,-,20,-,-,5,-,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250508,09:45,CLOSED,120,50,60,120,40,60,CLOSED,5,50,15,5,-,20,-,-,5,15,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250508,10:15,CLOSED,100,70,70,140,50,70,CLOSED,60,80,-,-,-,20,-,-,20,15,5,5,-,5,CLOSED,5,5,CLOSED,-,5,5,5,5,5,25
20250508,10:45,CLOSED,100,-,70,120,40,60,CLOSED,60,70,-,-,-,25,-,-,20,20,20,10,-,15,CLOSED,5,5,CLOSED,-,10,10,5,10,5,50
20250508,11:15,CLOSED,90,-,70,90,40,50,CLOSED,60,80,5,5,-,25,5,5,10,40,20,15,5,15,CLOSED,5,5,CLOSED,-,15,10,5,15,10,40
20250508,11:45,CLOSED,80,-,50,100,50,40,CLOSED,60,70,5,5,-,15,5,5,20,30,20,10,5,15,CLOSED,5,5,CLOSED,-,15,10,5,15,10,25
20250508,12:15,CLOSED,80,-,50,100,50,50,CLOSED,40,70,5,5,5,20,5,5,15,30,20,15,5,15,CLOSED,5,5,CLOSED,-,15,10,5,15,10,30
20250508,12:45,CLOSED,70,60,40,100,40,50,CLOSED,50,80,-,5,5,20,5,-,10,40,20,5,-,15,CLOSED,5,5,CLOSED,-,25,10,5,20,10,25
20250508,13:15,CLOSED,80,70,40,90,40,60,CLOSED,60,60,-,-,5,20,5,-,20,20,15,20,-,15,CLOSED,5,5,CLOSED,-,15,10,10,25,10,25
20250508,13:45,CLOSED,70,80,40,100,40,40,CLOSED,60,50,5,5,5,15,5,5,20,30,15,20,5,15,CLOSED,5,5,CLOSED,-,15,5,5,20,15,25
20250508,14:15,CLOSED,70,70,50,90,30,40,CLOSED,60,70,5,5,5,15,5,5,15,30,20,10,5,15,CLOSED,5,5,CLOSED,-,20,10,5,15,10,25
20250508,14:45,CLOSED,70,60,50,100,50,50,CLOSED,50,60,5,5,5,15,5,5,20,30,20,15,-,15,CLOSED,5,5,CLOSED,-,20,10,5,20,20,20
20250508,15:15,CLOSED,70,60,40,120,50,60,CLOSED,50,70,-,-,5,15,5,-,15,40,20,20,-,15,CLOSED,5,5,CLOSED,-,20,15,5,20,10,25
20250508,15:45,CLOSED,70,60,50,80,40,50,CLOSED,50,60,-,-,5,20,5,-,15,20,15,20,-,15,CLOSED,5,5,CLOSED,-,15,10,10,20,10,25
20250508,16:15,CLOSED,70,60,40,90,40,50,CLOSED,60,40,5,10,10,15,5,5,15,30,15,15,10,15,CLOSED,5,5,CLOSED,-,15,10,5,15,10,10
20250508,16:45,CLOSED,60,50,40,120,40,50,CLOSED,50,50,5,15,10,20,5,5,20,20,15,15,20,15,CLOSED,5,5,CLOSED,-,15,5,5,15,10,10
20250508,17:15,CLOSED,40,50,40,80,30,40,CLOSED,40,80,5,15,5,20,-,5,15,30,15,15,15,15,CLOSED,5,5,CLOSED,-,15,5,5,15,10,10
20250508,17:45,CLOSED,40,40,40,80,40,50,CLOSED,40,60,-,-,5,15,-,-,20,20,15,20,-,15,CLOSED,5,5,CLOSED,-,15,5,5,10,5,10
20250508,18:15,CLOSED,40,40,50,60,30,60,CLOSED,50,50,-,-,-,15,-,-,15,20,15,20,-,15,CLOSED,5,5,CLOSED,-,10,10,5,15,5,10
20250508,18:45,CLOSED,40,30,40,70,30,50,CLOSED,40,30,-,-,-,15,-,-,15,15,10,25,-,15,CLOSED,5,5,CLOSED,-,10,5,5,10,10,5
20250508,19:15,CLOSED,30,30,30,70,25,30,CLOSED,25,40,-,-,-,20,-,-,5,15,5,20,-,15,CLOSED,5,5,CLOSED,-,10,5,5,5,5,5
20250508,19:45,CLOSED,25,20,30,40,20,30,CLOSED,25,30,-,-,-,15,-,-,5,15,5,10,-,15,CLOSED,5,5,CLOSED,-,5,5,5,5,5,5
20250508,20:15,CLOSED,20,15,30,60,40,50,CLOSED,25,30,-,-,-,20,-,-,10,15,5,15,-,15,CLOSED,5,5,CLOSED,-,5,5,5,5,5,5
20250508,20:45,CLOSED,20,10,-,-,20,25,CLOSED,10,20,5,20,-,15,-,-,5,15,5,10,5,-,CLOSED,5,5,CLOSED,-,5,5,5,5,5,5
20250508,21:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250508,21:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250509,07:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250509,07:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250509,08:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250509,08:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250509,09:15,CLOSED,15,20,40,60,10,25,CLOSED,5,10,5,5,-,20,-,-,5,15,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250509,09:45,CLOSED,120,50,50,100,40,80,CLOSED,5,60,15,5,-,20,-,-,5,15,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250509,10:15,CLOSED,100,70,50,120,70,70,CLOSED,70,80,-,5,-,20,-,-,10,15,10,5,-,15,CLOSED,5,5,CLOSED,-,5,5,5,5,5,30
20250509,10:45,CLOSED,100,70,50,140,50,70,CLOSED,60,90,-,-,-,30,-,-,25,20,25,10,-,15,CLOSED,5,5,CLOSED,-,20,15,5,10,5,30
20250509,11:15,CLOSED,100,70,40,120,40,60,CLOSED,60,80,5,-,-,15,5,5,15,30,20,10,5,15,CLOSED,5,5,CLOSED,-,15,10,5,20,10,40
20250509,11:45,CLOSED,70,70,50,100,50,60,CLOSED,40,50,5,5,-,30,5,5,25,40,20,5,5,15,CLOSED,5,5,CLOSED,-,15,10,5,20,15,30
20250509,12:15,CLOSED,70,50,40,90,30,50,CLOSED,50,80,5,5,5,20,5,5,10,30,20,10,5,15,CLOSED,5,5,CLOSED,-,15,10,5,20,15,30
20250509,12:45,CLOSED,80,40,40,100,30,40,CLOSED,50,70,-,10,5,15,5,-,10,20,15,10,-,15,CLOSED,5,5,CLOSED,-,20,15,5,20,10,25
20250509,13:15,CLOSED,90,50,50,100,50,60,CLOSED,50,80,-,-,5,20,5,-,20,20,15,15,-,15,CLOSED,5,5,CLOSED,-,30,10,5,15,10,20
20250509,13:45,CLOSED,80,50,50,100,50,70,CLOSED,50,60,5,-,5,20,5,-,10,30,15,15,-,15,CLOSED,5,5,CLOSED,-,30,10,5,20,10,25
20250509,14:15,CLOSED,80,50,50,100,30,50,CLOSED,50,70,5,5,5,20,5,5,20,30,20,20,5,15,CLOSED,5,5,CLOSED,-,30,15,10,20,15,20
20250509,14:45,CLOSED,80,30,40,90,50,60,CLOSED,50,60,5,10,5,15,5,5,25,30,20,15,-,15,CLOSED,5,5,CLOSED,-,20,10,10,25,15,25
20250509,15:15,CLOSED,70,40,50,90,30,60,CLOSED,50,50,-,-,5,15,5,-,10,30,20,20,-,15,CLOSED,5,5,CLOSED,-,15,10,5,20,10,25
20250509,15:45,CLOSED,70,40,40,120,40,60,CLOSED,50,60,-,-,5,20,5,-,20,20,20,20,-,15,CLOSED,5,5,CLOSED,-,20,10,5,20,10,20
20250509,16:15,CLOSED,70,40,50,120,40,70,CLOSED,60,70,5,10,5,15,5,5,15,20,15,15,5,15,CLOSED,5,5,CLOSED,-,25,10,5,10,10,25
20250509,16:45,CLOSED,80,30,40,100,30,60,CLOSED,60,50,5,15,5,40,5,5,25,30,20,15,20,15,CLOSED,5,5,CLOSED,-,20,10,5,15,10,15
20250509,17:15,CLOSED,50,40,40,100,40,60,CLOSED,50,60,5,10,5,20,-,5,10,30,15,20,15,15,CLOSED,5,5,CLOSED,-,15,15,5,15,15,5
20250509,17:45,CLOSED,60,30,40,100,40,60,CLOSED,60,60,-,-,5,15,-,-,20,20,10,20,-,15,CLOSED,5,5,CLOSED,-,15,10,5,15,15,10
20250509,18:15,CLOSED,40,30,50,60,40,60,CLOSED,60,50,-,-,-,15,-,-,15,30,15,20,-,15,CLOSED,5,5,CLOSED,-,15,10,5,15,10,15
20250509,18:45,CLOSED,40,20,30,80,20,50,CLOSED,40,50,-,-,-,20,-,-,15,15,5,20,-,15,CLOSED,5,5,CLOSED,-,15,5,5,15,10,10
20250509,19:15,CLOSED,25,20,30,80,30,50,CLOSED,25,40,-,-,-,20,-,-,10,15,5,15,-,15,CLOSED,5,5,CLOSED,-,5,5,5,10,10,5
20250509,19:45,CLOSED,20,15,25,70,30,40,CLOSED,15,30,-,-,-,15,-,-,10,15,5,10,-,15,CLOSED,5,5,CLOSED,-,5,5,5,10,5,5
20250509,20:15,CLOSED,20,10,30,60,20,40,CLOSED,15,40,-,-,-,15,-,-,10,15,5,10,-,15,CLOSED,5,5,CLOSED,-,5,5,5,5,5,5
20250509,20:45,CLOSED,10,10,20,30,25,40,CLOSED,20,20,5,5,-,20,-,-,10,15,5,10,5,-,CLOSED,5,5,CLOSED,-,5,5,5,5,5,5
20250509,21:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250509,21:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250510,07:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250510,07:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250510,08:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250510,08:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250510,09:15,CLOSED,25,10,5,60,15,25,CLOSED,5,5,5,5,-,15,-,-,5,15,-,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250510,09:45,CLOSED,80,50,5,120,15,90,CLOSED,5,40,10,5,-,20,-,-,5,15,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250510,10:15,CLOSED,70,70,30,120,60,70,CLOSED,5,50,-,5,-,20,-,-,5,15,5,5,-,15,CLOSED,5,5,CLOSED,-,5,5,5,5,5,15
20250510,10:45,CLOSED,90,80,40,100,50,80,CLOSED,30,50,-,-,-,20,-,-,15,20,5,5,-,15,CLOSED,5,5,CLOSED,-,5,5,5,10,5,30
20250510,11:15,CLOSED,90,60,50,100,40,80,CLOSED,40,50,5,5,-,20,5,5,15,20,10,5,5,15,CLOSED,5,5,CLOSED,-,10,10,10,15,5,30
20250510,11:45,CLOSED,70,60,40,80,40,60,CLOSED,40,40,10,5,-,25,5,5,20,30,15,5,5,15,CLOSED,5,5,CLOSED,-,10,10,10,15,15,25
20250510,12:15,CLOSED,70,80,40,80,30,50,CLOSED,40,40,5,5,5,15,5,5,5,30,15,15,5,15,CLOSED,5,5,CLOSED,-,10,10,5,15,10,20
20250510,12:45,CLOSED,80,50,70,90,25,50,CLOSED,40,40,-,-,5,20,5,-,5,20,15,15,-,15,CLOSED,5,5,CLOSED,-,10,10,5,10,10,15
20250510,13:15,CLOSED,90,60,40,100,40,50,CLOSED,30,40,-,-,5,20,5,-,20,20,15,15,-,15,CLOSED,5,5,CLOSED,-,15,15,5,10,10,20
20250510,13:45,CLOSED,80,50,40,100,40,60,CLOSED,40,40,5,5,5,20,5,5,20,30,20,20,5,15,CLOSED,5,5,CLOSED,-,20,10,5,10,10,20
20250510,14:15,CLOSED,90,60,50,100,40,60,CLOSED,50,50,5,5,5,25,5,5,15,30,15,15,5,15,CLOSED,5,5,CLOSED,-,20,10,5,10,10,15
20250510,14:45,CLOSED,90,60,50,90,40,70,CLOSED,50,40,5,10,5,25,5,5,25,30,15,10,10,15,CLOSED,5,5,CLOSED,-,15,15,10,20,20,10
20250510,15:15,CLOSED,100,60,50,100,40,80,CLOSED,50,40,-,-,5,20,5,-,15,40,25,25,-,15,CLOSED,5,5,CLOSED,-,15,10,10,20,15,15
20250510,15:45,CLOSED,100,60,60,100,40,70,CLOSED,40,40,-,-,5,15,5,-,20,30,25,20,-,15,CLOSED,5,5,CLOSED,-,10,10,10,15,15,25
20250510,16:15,CLOSED,100,60,50,100,40,60,CLOSED,40,50,10,5,5,30,5,5,20,30,20,15,5,15,CLOSED,5,5,CLOSED,-,20,20,10,20,10,10
20250510,16:45,CLOSED,90,50,40,120,30,80,CLOSED,40,50,5,20,5,40,5,5,15,40,15,20,15,15,CLOSED,5,5,CLOSED,-,20,15,10,20,15,10
20250510,17:15,CLOSED,80,40,50,120,30,80,CLOSED,40,40,15,15,5,20,-,5,15,30,15,15,20,15,CLOSED,5,5,CLOSED,-,15,15,5,20,15,10
20250510,17:45,CLOSED,60,50,50,100,40,70,CLOSED,40,50,-,15,5,25,-,-,20,30,20,20,-,15,CLOSED,5,5,CLOSED,-,20,15,5,15,5,10
20250510,18:15,CLOSED,60,40,40,100,40,70,CLOSED,50,50,-,-,-,15,-,-,20,40,20,15,-,15,CLOSED,5,5,CLOSED,-,15,10,5,20,10,10
20250510,18:45,CLOSED,50,30,50,90,30,70,CLOSED,35,30,-,-,-,15,-,-,20,20,10,20,-,15,CLOSED,5,5,CLOSED,-,15,10,5,15,15,10
20250510,19:15,CLOSED,50,30,50,100,30,70,CLOSED,30,50,-,-,-,20,-,-,15,20,5,20,-,15,CLOSED,5,5,CLOSED,-,10,5,5,15,5,5
20250510,19:45,CLOSED,40,30,50,-,40,70,CLOSED,40,40,-,-,-,20,-,-,20,15,5,15,-,15,CLOSED,5,5,CLOSED,-,10,10,5,15,5,5
20250510,20:15,CLOSED,40,30,40,-,40,60,CLOSED,25,40,5,-,-,15,-,-,10,20,10,25,5,15,CLOSED,5,5,CLOSED,-,10,10,5,15,5,5
20250510,20:45,CLOSED,25,15,30,-,25,-,CLOSED,30,25,5,-,-,15,-,-,5,15,5,15,10,-,CLOSED,5,5,CLOSED,-,10,5,5,5,5,5
20250510,21:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250510,21:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250511,07:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250511,07:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250511,08:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250511,08:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250511,09:15,CLOSED,20,10,10,60,10,20,CLOSED,5,15,5,5,-,20,-,-,5,15,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250511,09:45,CLOSED,120,60,50,120,50,120,CLOSED,15,50,-,10,-,20,-,-,5,15,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250511,10:15,CLOSED,120,90,80,160,50,120,CLOSED,60,60,-,-,-,20,-,-,15,15,15,5,5,15,CLOSED,5,5,CLOSED,-,10,5,5,5,5,30
20250511,10:45,CLOSED,120,100,60,140,40,80,CLOSED,50,80,-,-,-,20,-,-,15,30,25,10,-,15,CLOSED,5,5,CLOSED,-,20,15,10,10,5,20
20250511,11:15,CLOSED,120,90,60,90,30,50,CLOSED,40,60,5,5,-,20,5,5,15,40,25,15,5,15,CLOSED,5,5,CLOSED,-,25,10,5,20,15,25
20250511,11:45,CLOSED,70,70,50,70,40,70,CLOSED,40,50,5,5,-,15,5,5,25,40,25,15,5,15,CLOSED,5,5,CLOSED,-,15,10,5,20,15,20
20250511,12:15,CLOSED,70,80,40,100,30,60,CLOSED,40,40,5,5,5,15,5,5,10,40,20,15,5,15,CLOSED,5,5,CLOSED,-,15,10,5,20,10,20
20250511,12:45,CLOSED,80,80,60,90,20,60,CLOSED,40,50,-,10,5,30,5,-,15,30,15,15,-,15,CLOSED,5,5,CLOSED,-,15,10,5,15,10,10
20250511,13:15,CLOSED,80,80,50,90,40,70,CLOSED,50,50,-,-,5,15,5,-,20,30,30,20,-,15,CLOSED,5,5,CLOSED,-,15,10,10,15,15,15
20250511,13:45,CLOSED,90,70,50,120,30,70,CLOSED,40,50,5,10,5,20,5,5,20,30,20,20,5,15,CLOSED,5,5,CLOSED,-,15,15,5,15,10,15
20250511,14:15,CLOSED,80,70,50,100,40,80,CLOSED,50,50,5,5,5,20,5,5,20,50,-,20,5,15,CLOSED,5,5,CLOSED,-,25,15,10,20,15,15
20250511,14:45,CLOSED,90,70,60,100,40,80,CLOSED,50,50,-,20,5,30,5,-,25,20,-,15,-,15,CLOSED,5,5,CLOSED,-,25,15,15,20,15,15
20250511,15:15,CLOSED,90,70,60,100,25,80,CLOSED,50,50,-,-,15,20,5,-,20,30,20,15,-,15,CLOSED,5,5,CLOSED,-,20,20,10,20,20,20
20250511,15:45,CLOSED,80,60,60,120,30,90,CLOSED,40,40,-,-,15,20,10,-,25,30,20,20,-,15,CLOSED,5,5,CLOSED,-,20,15,5,20,15,15
20250511,16:15,CLOSED,90,60,50,100,30,90,CLOSED,30,50,15,20,5,25,5,5,10,40,25,20,5,15,CLOSED,5,5,CLOSED,-,25,15,5,20,15,10
20250511,16:45,CLOSED,80,60,50,90,30,80,CLOSED,50,40,20,20,10,15,5,5,25,50,25,20,20,15,CLOSED,5,5,CLOSED,-,15,15,5,20,15,10
20250511,17:15,CLOSED,80,50,50,120,30,70,CLOSED,70,50,10,25,5,20,-,5,10,40,25,15,15,15,CLOSED,5,5,CLOSED,-,20,10,5,10,5,10
20250511,17:45,CLOSED,90,50,40,100,25,70,CLOSED,60,40,-,-,10,20,-,-,15,20,25,15,-,15,CLOSED,5,5,CLOSED,-,15,10,5,15,5,5
20250511,18:15,CLOSED,70,40,50,100,30,70,CLOSED,40,50,-,-,-,20,-,-,20,30,15,20,-,15,CLOSED,5,5,CLOSED,-,20,10,5,15,5,5
20250511,18:45,CLOSED,60,40,50,100,15,50,CLOSED,50,40,-,-,-,15,-,-,15,20,15,20,-,15,CLOSED,5,5,CLOSED,-,15,10,5,15,10,5
20250511,19:15,CLOSED,40,30,40,80,20,50,CLOSED,25,40,-,-,-,20,-,-,5,15,10,20,-,15,CLOSED,5,5,CLOSED,-,10,10,5,5,5,5
20250511,19:45,CLOSED,40,25,30,70,15,50,CLOSED,20,10,-,-,-,20,-,-,5,15,5,10,-,15,CLOSED,5,5,CLOSED,-,5,5,5,5,5,5
20250511,20:15,CLOSED,30,20,30,-,25,60,CLOSED,25,40,-,-,-,20,-,-,10,15,5,10,-,15,CLOSED,5,5,CLOSED,-,5,5,5,5,5,5
20250511,20:45,CLOSED,-,15,-,-,20,40,CLOSED,30,25,-,-,-,15,-,-,5,15,5,15,-,-,CLOSED,5,5,CLOSED,-,5,5,5,5,5,5
20250511,21:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250511,21:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250512,07:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250512,07:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250512,08:15,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250512,08:45,CLOSED,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,CLOSED,-,-,-,-,-,-,-
20250512,09:15,CLOSED,25,10,25,70,10,20,CLOSED,5,10,5,5,-,20,-,-,5,15,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250512,09:45,CLOSED,100,40,50,90,30,80,CLOSED,5,50,15,5,-,20,-,-,5,15,5,5,5,-,CLOSED,5,-,CLOSED,-,5,5,5,5,5,5
20250512,10:15,CLOSED,120,60,50,140,50,80,CLOSED,60,60,-,5,-,20,-,-,10,15,5,5,-,15,CLOSED,5,5,CLOSED,-,10,10,5,5,5,25
20250512,10:45,CLOSED,120,70,60,100,30,50,CLOSED,50,60,-,-,-,15,-,-,20,20,15,10,-,15,CLOSED,5,5,CLOSED,-,20,10,5,10,5,40
20250512,11:15,CLOSED,80,50,50,90,30,40,CLOSED,50,60,5,5,-,15,5,5,10,30,15,10,5,15,CLOSED,5,5,CLOSED,-,15,15,5,10,5,25
20250512,11:45,CLOSED,70,50,40,80,40,50,CLOSED,40,60,5,5,-,20,5,5,25,30,15,10,5,15,CLOSED,5,5,CLOSED,-,5,10,5,10,5,25
20250512,12:15,CLOSED,60,50,50,80,30,50,CLOSED,40,60,5,5,5,15,5,5,10,20,15,10,5,15,CLOSED,5,5,CLOSED,-,10,10,5,10,10,40
20250512,12:45,CLOSED,70,40,50,80,30,60,CLOSED,40,60,-,5,5,20,5,-,10,20,15,10,-,15,CLOSED,5,5,CLOSED,-,25,10,5,15,10,30
20250512,13:15,CLOSED,80,40,40,90,30,50,CLOSED,40,60,-,-,5,15,5,-,25,30,15,15,-,15,CLOSED,5,5,CLOSED,-,15,10,5,15,10,20
20250512,13:45,CLOSED,80,40,50,80,30,50,CLOSED,50,60,5,5,5,20,5,5,15,30,20,20,5,15,CLOSED,5,5,CLOSED,-,25,5,5,20,5,25
20250512,14:15,CLOSED,80,50,50,90,30,50,CLOSED,50,50,5,5,5,20,5,5,10,30,15,10,5,15,CLOSED,5,5,CLOSED,-,15,10,10,15,10,15
20250512,14:45,CLOSED,90,50,50,100,30,50,CLOSED,40,50,5,10,5,20,5,5,25,30,15,10,5,15,CLOSED,5,5,CLOSED,-,15,10,10,15,15,15
